order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;veronikaLabel
371;dibstudent04--2016-09-25--21-46.log-49;71;0.0714285714285714;0;0;0;0.0428571428571429;3;2;50;1;1;2;0;0.040091215533582;1;1247.156;0.063;0.55879575894205;2;1;3;0.520833333333333;2.062;1;0;1
372;dibstudent04--2016-09-25--21-46.log-5;206;0.0571428571428571;0;2;0;0;2;1;6;0;0;1;0;0.0794544130305237;1;75.515;0.187;0.269442652936132;4;1;2;0.0625;6.61;1;0;1
373;dibstudent04--2016-09-25--21-46.log-50;71;0.0714285714285714;0;0;0;0.0428571428571429;3;2;51;1;1;2;0;0.0408244946968181;1;1249.25;0.032;0.55879575894205;1;1;3;0.53125;2;1;0;1
374;dibstudent04--2016-09-25--21-46.log-51;71;0.0714285714285714;0;0;0;0.0428571428571429;3;2;52;1;1;2;0;0.0415568805807095;1;1251.297;0.047;0.55879575894205;0;1;3;0.541666666666667;174.328;1;0;1
375;dibstudent04--2016-09-25--21-46.log-52;120;0.1;2;3;2;0.0428571428571429;4;2;53;1;1;2;0.00422356750668732;0.0371628349212849;0;1426.156;0.531;0.429505836575045;3;0;3;0.552083333333333;1.953;0;1;1
376;dibstudent04--2016-09-25--21-46.log-53;62;0.1;1;1;1;0.0428571428571429;4;1;54;1;1;1;0;0.0378035573147433;0.516666666666667;1428.437;0.328;0.617548106894243;2;1;4;0.5625;1.047;0;0;1
377;dibstudent04--2016-09-25--21-46.log-54;62;0.1;0;1;0;0.0428571428571429;4;1;55;1;1;1;0;0.0384745875349332;1;1429.515;0.031;0.617548106894243;1;1;4;0.572916666666667;1.75;1;0;1
378;dibstudent04--2016-09-25--21-46.log-55;62;0.1;0;1;0;0.0428571428571429;4;1;56;1;1;1;0;0.0391240953426258;1;1431.343;0.078;0.617548106894243;0;1;4;0.583333333333333;5.141;0;0;1
379;dibstudent04--2016-09-25--21-46.log-56;68;0.0571428571428571;11;3;11;0.0285714285714286;2;0;57;0;2;2;0.00119524713492231;0.0396763247193944;0;1436.625;0.141;0.13951301513764;0;0;1;0.59375;5.453;0;0;0
380;dibstudent04--2016-09-25--21-46.log-57;10;0.0857142857142857;10;0;10;0.0428571428571429;3;0;58;0;1;1;0.000351419735732359;0.0402180093472201;0;1442.14;0.062;0.373058023494624;0;0;1;0.604166666666667;25.563;0;0;0
381;dibstudent04--2016-09-25--21-46.log-58;34;0.0571428571428571;9;0;9;0.0285714285714286;2;0;59;0;2;1;0;0.0401980195321496;0;1467.734;0.031;0.0317607775986311;1;0;1;0.614583333333333;41.922;0;0;0
382;dibstudent04--2016-09-25--21-46.log-59;582;0.0571428571428571;0;0;0;0.0285714285714286;2;1;60;2;2;1;0.0188939456626672;0.0391764841847798;1;1531.531;21.875;0.0473431367084156;0;0.0584192439862543;2;0.625;889.178;1;0;0
383;dibstudent04--2016-09-25--21-46.log-6;206;0.0571428571428571;0;2;0;0;2;1;7;0;0;1;0;0.0852203554906258;1;82.14;0.015;0.269442652936132;3;1;2;0.0729166666666667;8.516;1;0;1
384;dibstudent04--2016-09-25--21-46.log-60;6;0.0285714285714286;6;0;6;0;2;0;61;0;0;1;0.000206825232678387;0.0251966266260602;0;2420.959;0.25;0.1271222033372;1;0;1;0.635416666666667;34.531;0;0;0
385;dibstudent04--2016-09-25--21-46.log-61;6;0.0285714285714286;0;0;0;0;2;1;62;0;0;1;0;0.0252493886186345;1;2455.505;0.015;0.1271222033372;0;1;2;0.645833333333333;14.594;1;0;0
386;dibstudent04--2016-09-25--21-46.log-62;102;0.0571428571428571;2;0;2;0;2;1;63;0;0;1;0.00292146416910122;0.0255037599829003;0;2470.224;0.125;0.145581444164387;0;0;1;0.65625;146.75;0;1;0
387;dibstudent04--2016-09-25--21-46.log-63;582;0.1;7;0;7;0.0285714285714286;3;0;64;0;2;1;0.0196111466792466;0.0242853467530112;0;2635.334;18.36;0.0473431367084136;0;0;2;0.666666666666667;7.156;0;0;0
388;dibstudent04--2016-09-25--21-46.log-64;582;0.0571428571428571;3;0;3;0.0285714285714286;2;1;65;2;2;1;0;0.0244278618931367;0;2660.896;18.406;0.0473431367084156;0;0;2;0.677083333333333;15.328;0;0;0
389;dibstudent04--2016-09-25--21-46.log-65;310;0.0428571428571429;3;0;3;0;1;1;66;0;0;1;0.0103378130523227;0.0244800947157119;0;2696.068;19.844;0.0119701053390345;1;0;1;0.6875;3.187;0;0;0
390;dibstudent04--2016-09-25--21-46.log-66;17;0.0428571428571429;0;0;0;0;1;1;67;0;0;1;0;0.0248213694949815;0.0548387096774194;2699.287;0.032;0.00253328939910535;0;1;1;0.697916666666667;6.359;1;0;0
391;dibstudent04--2016-09-25--21-46.log-67;6;0.0142857142857143;4;1;4;0;1;1;68;0;0;1;0;0.0251321934898009;0;2705.693;0.047;0.0595801115946006;0;0;0;0.708333333333333;75.937;0;0;0
392;dibstudent04--2016-09-25--21-46.log-68;1633;0.0714285714285714;4;2;4;0;2;1;69;0;0;1;0.0349188980432544;0.0247933438854763;0;2783.005;1.375;0.0584181372497118;8;0;1;0.71875;96.891;0;1;1
393;dibstudent04--2016-09-25--21-46.log-69;1633;0.0714285714285714;0;2;0;0;2;1;70;0;0;1;0;0.024303403691687;1;2880.255;0.359;0.0584181372497118;7;1;2;0.729166666666667;7.344;1;0;1
394;dibstudent04--2016-09-25--21-46.log-7;38;0.0571428571428571;1;1;1;0.0142857142857143;2;1;8;0;1;1;0;0.0881698150638129;0.184466019417476;90.734;0.078;0.398672964056265;2;1;2;0.0833333333333333;4.406;0;1;1
395;dibstudent04--2016-09-25--21-46.log-70;259;0.0714285714285714;1;2;1;0.0142857142857143;2;1;71;0;1;1;0;0.0245857730095999;0.158603796693203;2887.849;0.25;0.0554067866341398;6;1;2;0.739583333333333;9.797;0;1;1
396;dibstudent04--2016-09-25--21-46.log-71;259;0.0714285714285714;0;2;0;0.0142857142857143;2;1;72;1;1;1;0;0.0248456121268672;1;2897.896;0.25;0.0554067866341398;5;1;2;0.75;53.484;1;0;1
397;dibstudent04--2016-09-25--21-46.log-72;1;0.0714285714285714;1;2;1;0.0714285714285714;2;1;73;1;2;1;0;0.0247340580525284;0.00386100386100386;2951.396;0.016;0;4;1;2;0.760416666666667;12.594;0;1;1
398;dibstudent04--2016-09-25--21-46.log-73;2;0.0714285714285714;1;1;1;0.0714285714285714;2;1;74;2;2;2;0.0000321822804363917;0.0249659501551431;1;2964.037;0.047;0.84890586650817;3;0.5;2;0.770833333333333;77.015;0;0;1
399;dibstudent04--2016-09-25--21-46.log-74;2;0.0714285714285714;0;1;0;0.0714285714285714;2;2;75;2;2;2;0;0.0246620071914413;1;3041.115;0.063;0.84890586650817;2;1;2;0.78125;7.031;1;0;1
400;dibstudent04--2016-09-25--21-46.log-75;518;0.0714285714285714;1;2;1;0.0142857142857143;2;2;76;1;1;2;0.00823465577223836;0.0247670027918278;1;3068.599;20.453;0.132172012802401;1;0.00386100386100386;2;0.791666666666667;146.797;0;0;1
401;dibstudent04--2016-09-25--21-46.log-76;2;0.0714285714285714;1;0;1;0.0714285714285714;2;2;77;1;2;2;0;0.0239471644691256;0.00386100386100386;3215.412;0.016;1;0;1;2;0.802083333333333;11.593;0;1;1
402;dibstudent04--2016-09-25--21-46.log-77;2;0.128571428571429;4;0;4;0.0714285714285714;3;2;78;2;2;2;0.0000638304662815562;0.024170083014939;0;3227.13;0.125;1;0;0;2;0.8125;5;0;1;1
403;dibstudent04--2016-09-25--21-46.log-78;2;0.0714285714285714;4;0;4;0.0714285714285714;2;2;79;2;2;2;0;0.0244419651835035;0;3232.146;0.016;1;0;0;2;0.822916666666667;239.656;0;0;1
404;dibstudent04--2016-09-25--21-46.log-79;6;0.0142857142857143;7;1;7;0;1;1;80;0;0;1;0;0.0230426825369302;0;3471.818;0.016;0.0595801115946006;0;0;1;0.833333333333333;149.656;0;0;0
405;dibstudent04--2016-09-25--21-46.log-8;38;0.0571428571428571;0;1;0;0.0142857142857143;2;1;9;1;1;1;0;0.0945815292782378;1;95.156;0.016;0.398672964056265;1;1;2;0.09375;36.484;1;0;1
406;dibstudent04--2016-09-25--21-46.log-80;201;0.0571428571428571;3;0;3;0;2;1;81;0;0;1;0.00637407242975836;0.0223654222840232;0;3621.662;0.188;0.13888767307758;1;0;1;0.84375;2.422;0;1;0
407;dibstudent04--2016-09-25--21-46.log-81;201;0.0571428571428571;0;0;0;0;2;1;82;0;0;1;0;0.0226250461468167;1;3624.302;0.218;0.13888767307758;0;1;2;0.854166666666667;29.407;1;0;0
408;dibstudent04--2016-09-25--21-46.log-82;6;0.0142857142857143;3;1;3;0;1;1;83;0;0;1;0;0.022716548923783;0;3653.724;0.015;0.0595801115946006;1;0;1;0.864583333333333;7.406;0;0;0
409;dibstudent04--2016-09-25--21-46.log-83;1;0.0142857142857143;1;0;1;0.0142857142857143;1;1;84;0;1;1;0;0.0229436356812867;0.166666666666667;3661.146;0.016;0;0;1;1;0.875;9.109;0;1;1
410;dibstudent04--2016-09-25--21-46.log-84;259;0.0428571428571429;2;1;2;0.0142857142857143;2;1;85;1;1;1;0.00814644733117353;0.0231572798859681;0;3670.552;0.297;0.0554067866341398;4;0;1;0.885416666666667;168.5;0;1;1
411;dibstudent04--2016-09-25--21-46.log-85;259;0.0428571428571429;0;1;0;0.0142857142857143;2;1;86;1;1;1;0;0.0224012703083144;1;3839.068;0.016;0.0554067866341398;3;1;2;0.895833333333333;0.75;1;0;1
412;dibstudent04--2016-09-25--21-46.log-86;259;0.0428571428571429;0;1;0;0.0142857142857143;2;1;87;1;1;1;0;0.0226572294531482;1;3839.834;0.016;0.0554067866341398;2;1;2;0.90625;10.125;1;0;1
413;dibstudent04--2016-09-25--21-46.log-87;1;0.0428571428571429;1;1;1;0.0428571428571429;2;1;88;1;2;1;0;0.0228570181824982;0.00386100386100386;3850.021;0.062;0;1;1;2;0.916666666666667;19.297;0;1;1
414;dibstudent04--2016-09-25--21-46.log-88;2;0.0428571428571429;1;0;1;0.0428571428571429;2;1;89;2;2;2;0.0000314524753098069;0.0230012852291174;1;3869.349;0.031;1;0;0.5;2;0.927083333333333;114.969;0;0;1
415;dibstudent04--2016-09-25--21-46.log-89;2;0.1;4;4;4;0.0428571428571429;3;2;90;2;2;2;0.0000629009938357026;0.0225882069481325;0;3984.38;0.062;1;5;0;2;0.9375;107.407;0;1;1
416;dibstudent04--2016-09-25--21-46.log-9;1;0.0571428571428571;1;0;1;0.0571428571428571;2;1;10;1;2;1;0;0.075919767989189;0.0263157894736842;131.718;0.078;0;0;1;2;0.104166666666667;15.657;0;1;1
417;dibstudent04--2016-09-25--21-46.log-90;2;0.1;0;4;0;0.0428571428571429;3;2;91;2;2;2;0;0.0222395033210177;1;4091.818;0.031;1;4;1;3;0.947916666666667;7.328;1;0;1
418;dibstudent04--2016-09-25--21-46.log-91;2;0.1;1;1;1;0.0714285714285714;3;2;92;2;3;2;0;0.0224433543154301;1;4099.209;0.063;1;3;1;3;0.958333333333333;3.14;0;1;1
419;dibstudent04--2016-09-25--21-46.log-92;2;0.1;0;1;0;0.0714285714285714;3;2;93;3;3;2;0;0.0226698501961673;1;4102.365;0.016;1;2;1;3;0.96875;3.422;1;0;1
420;dibstudent04--2016-09-25--21-46.log-93;2;0.1;0;1;0;0.0714285714285714;3;2;94;3;3;2;0;0.0228943416391082;1;4105.818;0.031;1;1;1;3;0.979166666666667;8.641;1;0;1
421;dibstudent04--2016-09-25--21-46.log-94;2;0.1;1;0;1;0.1;3;2;95;3;4;2;0;0.0230888675931217;1;4114.537;0.078;1;0;1;3;0.989583333333333;9.687;0;1;1
422;dibstudent04--2016-09-25--21-46.log-95;3178;0.1;3;0;3;0.0142857142857143;3;2;96;1;1;2;0.0908155095504975;0.023273579226779;1;4124.849;0.625;0.131124847990035;0;0.000629326620516048;3;1;0;0;0;0
423;dibstudent05--2016-09-26--08-16.log-0;22;0.0759493670886076;0;2;0;0.0253164556962025;3;0;1;0;1;1;0.00062867920214894;1;1;0.328;0.328;0.0976029733159819;1;0.5;0;0.0555555555555556;6.969;0;0;1
424;dibstudent05--2016-09-26--08-16.log-1;2;0.0759493670886076;1;0;1;0.0632911392405063;3;1;2;1;2;1;0;0.273485573635991;0.0909090909090909;7.313;0.016;0.0779897545675743;0;1;3;0.111111111111111;19.546;0;1;1
425;dibstudent05--2016-09-26--08-16.log-10;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;11;3;3;1;0;0.107186358099878;1;102.625;0.141;0.133237954916454;7;1;5;0.611111111111111;3.641;1;0;1
426;dibstudent05--2016-09-26--08-16.log-11;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;12;3;3;1;0;0.112808460634548;1;106.375;0.109;0.133237954916454;6;1;5;0.666666666666667;4.016;1;0;1
427;dibstudent05--2016-09-26--08-16.log-12;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;13;3;3;1;0;0.11774722388276;1;110.406;0.015;0.133237954916454;5;1;5;0.722222222222222;4.063;1;0;1
428;dibstudent05--2016-09-26--08-16.log-13;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;14;3;3;1;0;0.122120358336023;1;114.641;0.172;0.133237954916454;4;1;5;0.777777777777778;5.218;1;0;1
429;dibstudent05--2016-09-26--08-16.log-14;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;15;3;3;1;0;0.125130344108446;1;119.875;0.016;0.133237954916454;3;1;5;0.833333333333333;7.547;1;0;1
430;dibstudent05--2016-09-26--08-16.log-15;2;0.113924050632911;0;2;0;0.0759493670886076;5;1;16;3;3;1;0.0000571428571428571;0.125321135409487;0;127.672;0.25;0.133237954916454;2;0;5;0.888888888888889;2.906;1;0;1
431;dibstudent05--2016-09-26--08-16.log-16;3;0.126582278481013;1;0;1;0.0759493670886076;6;1;17;3;3;1;0.0000857069394051938;0.130003211844057;0;130.766;0.188;0.128140431553546;1;0;5;0.944444444444444;9.843;0;1;1
432;dibstudent05--2016-09-26--08-16.log-17;3;0.126582278481013;0;0;0;0.0759493670886076;6;1;18;3;3;1;0;0.127858162678202;1;140.781;0.172;0.128140431553546;0;1;6;1;0;1;0;1
433;dibstudent05--2016-09-26--08-16.log-2;2;0.10126582278481;2;1;2;0.0632911392405063;4;1;3;2;2;1;0.000057149388501543;0.110599078341014;0;27.125;0.266;0.0779897545675743;3;0;3;0.166666666666667;4.047;0;1;1
434;dibstudent05--2016-09-26--08-16.log-3;2;0.10126582278481;0;1;0;0.0632911392405063;4;1;4;2;2;1;0;0.127873149835363;1;31.281;0.109;0.0779897545675743;2;1;4;0.222222222222222;5.719;1;0;1
435;dibstudent05--2016-09-26--08-16.log-4;2;0.10126582278481;0;1;0;0.0632911392405063;4;1;5;2;2;1;0;0.135076723578993;1;37.016;0.016;0.0779897545675743;1;1;4;0.277777777777778;2.968;1;0;1
436;dibstudent05--2016-09-26--08-16.log-5;2;0.10126582278481;0;1;0;0.0632911392405063;4;1;6;2;2;1;0;0.15;1;40;0.016;0.0779897545675743;0;1;4;0.333333333333333;2.203;1;0;1
437;dibstudent05--2016-09-26--08-16.log-6;2;0.0759493670886076;2;0;2;0.0632911392405063;3;1;7;2;2;1;0;0.165191740412979;1;42.375;0.172;0.0779897545675743;0;1;3;0.388888888888889;3.266;0;0;1
438;dibstudent05--2016-09-26--08-16.log-7;2;0.10126582278481;2;1;2;0.0632911392405063;4;1;8;2;2;1;0;0.174683931261873;1;45.797;0.156;0.0779897545675743;10;1;3;0.444444444444444;27.687;0;1;1
439;dibstudent05--2016-09-26--08-16.log-8;2;0.10126582278481;1;7;1;0.0759493670886076;4;1;9;2;3;1;0.0000571461226355792;0.1221117186546;0;73.703;0.219;0.133237954916454;9;0;4;0.5;8.531;0;1;1
440;dibstudent05--2016-09-26--08-16.log-9;2;0.113924050632911;1;2;1;0.0759493670886076;5;1;10;3;3;1;0;0.121326830215234;1;82.422;0.188;0.133237954916454;8;1;4;0.555555555555556;20.062;0;1;1
441;dibstudent06--2016-09-25--21-45.log-0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0.5;0;0.0121951219512195;19;0;0;0
442;dibstudent06--2016-09-25--21-45.log-1;1;0;2;1;2;0;0;0;2;0;0;1;0.0000276243093922652;0.105091692501708;0;19.031;0.031;0;1;0;0;0.024390243902439;15.75;0;0;0
443;dibstudent06--2016-09-25--21-45.log-10;6;0.0428571428571429;2;0;2;0;2;1;11;0;0;1;0.000165034657278028;0.0214183629361071;0;513.578;0.141;0.465734495051133;0;0;1;0.134146341463415;37.078;0;0;0
444;dibstudent06--2016-09-25--21-45.log-11;1;0.0428571428571429;8;0;8;0;1;0;12;0;0;1;0.0000275050196660891;0.0217884702678166;0;550.75;0.094;0;0;0;0;0.146341463414634;10.656;0;0;0
445;dibstudent06--2016-09-25--21-45.log-12;1;0.0428571428571429;2;0;2;0;1;0;13;0;0;1;0.0000275042631607899;0.0231529304485969;0;561.484;0.078;0;0;0;1;0.158536585365854;3.282;0;0;0
446;dibstudent06--2016-09-25--21-45.log-13;1;0.0428571428571429;2;0;2;0;1;0;14;0;0;1;0;0.0247883692971258;0;564.781;0.015;0;0;0;1;0.170731707317073;6.656;0;0;0
447;dibstudent06--2016-09-25--21-45.log-14;1;0.0428571428571429;2;0;2;0;1;0;15;0;0;1;0.0000275035066971039;0.026246719160105;0;571.5;0.063;0;0;0;1;0.182926829268293;7.156;0;0;0
448;dibstudent06--2016-09-25--21-45.log-15;2;0.0571428571428571;3;0;3;0;2;0;16;0;0;1;0;0.0276472692273798;0;578.719;0.063;0.001532428523631;0;0;1;0.195121951219512;16.406;0;0;0
449;dibstudent06--2016-09-25--21-45.log-16;2;0.0142857142857143;5;0;5;0;1;0;17;0;0;1;0;0.0285646594672523;0;595.141;0.016;0.0204576896585111;0;0;1;0.207317073170732;17.109;0;0;0
450;dibstudent06--2016-09-25--21-45.log-17;10;0.0285714285714286;3;1;3;0;2;0;18;0;0;1;0;0.0293997550020417;0;612.25;0;0.136443050337852;0;0;1;0.219512195121951;83.078;0;0;0
451;dibstudent06--2016-09-25--21-45.log-18;12;0.0285714285714286;2;3;2;0;2;1;19;0;0;1;0;0.0273246047999264;0;695.344;0.016;0.14056325858881;2;0;1;0.231707317073171;71.468;0;0;0
452;dibstudent06--2016-09-25--21-45.log-19;12;0.0285714285714286;0;3;0;0;2;1;20;0;0;1;0;0.0260814680736749;1;766.828;0.016;0.14056325858881;1;1;2;0.24390243902439;6.938;1;0;0
453;dibstudent06--2016-09-25--21-45.log-2;2;0.0142857142857143;1;0;1;0;1;1;3;0;0;1;0.0000552455665432849;0.0860980369647572;0;34.844;0.063;0;0;0;0;0.0365853658536585;34.468;0;1;0
454;dibstudent06--2016-09-25--21-45.log-20;2;0.0285714285714286;1;0;1;0.0142857142857143;2;1;21;0;1;1;0;0.0271399880584053;0.166666666666667;773.766;0;0.25017508335156;0;1;2;0.25609756097561;29.031;0;1;0
455;dibstudent06--2016-09-25--21-45.log-21;546;0.0714285714285714;3;0;3;0.0142857142857143;3;1;22;1;1;1;0.0147947432597209;0.027394599279273;0;803.078;0.281;0.143412569978685;1;0;2;0.268292682926829;8.094;0;1;0
456;dibstudent06--2016-09-25--21-45.log-22;546;0.0714285714285714;0;0;0;0.0142857142857143;3;1;23;1;1;1;0;0.0283535115824095;1;811.187;0.015;0.143412569978685;0;1;3;0.280487804878049;6.047;1;0;0
457;dibstudent06--2016-09-25--21-45.log-23;2624;0.0714285714285714;9;0;9;0;2;1;24;0;0;1;0.0663816438564092;0.0290633957429391;0;825.781;8.547;0.268209221620171;0;0;1;0.292682926829268;-8.125;0;0;0
458;dibstudent06--2016-09-25--21-45.log-24;546;0.0714285714285714;9;0;9;0.0142857142857143;3;1;25;0;1;1;0;0.0305746069328533;0;817.672;0.016;0.143412569978685;0;0;1;0.304878048780488;24.078;0;0;0
459;dibstudent06--2016-09-25--21-45.log-25;134;0.0428571428571429;7;0;7;0;2;1;26;0;0;1;0.00337846355545471;0.0308845819415474;0;841.844;0.094;0.336496637399377;0;0;1;0.317073170731707;11.953;0;0;0
460;dibstudent06--2016-09-25--21-45.log-26;255;0.0428571428571429;4;0;4;0;2;1;27;0;0;1;0.00638809559597174;0.031615925058548;0;854;0.203;0.589668610722772;0;0;1;0.329268292682927;43.125;0;0;0
461;dibstudent06--2016-09-25--21-45.log-27;2;0.0285714285714286;4;0;4;0.0142857142857143;2;1;28;0;1;1;0;0.0312102556900197;0;897.141;0.016;0.25017508335156;0;0;1;0.341463414634146;157.562;0;0;0
462;dibstudent06--2016-09-25--21-45.log-28;34;0.0714285714285714;3;13;3;0.0142857142857143;3;1;29;1;1;1;0.000851021225470565;0.0274901841083985;0;1054.922;0.219;0.14337686228142;3;0;2;0.353658536585366;62.359;0;1;0
463;dibstudent06--2016-09-25--21-45.log-29;2;0.0714285714285714;1;2;1;0.0571428571428571;3;1;30;1;2;1;0;0.0268508996393924;0.0588235294117647;1117.281;0;0.286224297089483;2;1;3;0.365853658536585;9.672;0;1;0
464;dibstudent06--2016-09-25--21-45.log-3;11;0.0428571428571429;4;2;4;0;1;0;4;0;0;1;0.000303758318835777;0.057696745903531;0;69.328;0.016;0.0804307565505225;0;0;0;0.0487804878048781;18.25;0;0;0
465;dibstudent06--2016-09-25--21-45.log-30;2;0.0714285714285714;0;2;0;0.0571428571428571;3;1;31;2;2;1;0;0.0275074114727202;1;1126.969;0.016;0.286224297089483;1;1;3;0.378048780487805;5.718;1;0;0
466;dibstudent06--2016-09-25--21-45.log-31;4;0.0714285714285714;1;0;1;0.1;3;1;32;2;3;1;0;0.0282490613807965;1;1132.781;0.094;0.444528224144197;0;0.5;3;0.390243902439024;15.313;0;1;0
467;dibstudent06--2016-09-25--21-45.log-32;2;0.0714285714285714;3;1;3;0.0571428571428571;3;1;33;1;2;1;0;0.0287417389274628;0;1148.156;0.062;0.294293370990679;1;0;3;0.402439024390244;7.25;0;0;0
468;dibstudent06--2016-09-25--21-45.log-33;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;34;2;2;1;0;0.0294264779448548;1;1155.422;0.016;0.294293370990679;0;1;3;0.414634146341463;13.547;1;0;0
469;dibstudent06--2016-09-25--21-45.log-34;2;0.0714285714285714;2;1;2;0.0571428571428571;3;1;35;1;2;1;0;0.0299389160572672;0;1169.047;0.078;0.226827427936334;0;0;3;0.426829268292683;8.719;0;0;0
470;dibstudent06--2016-09-25--21-45.log-35;2;0.0714285714285714;2;1;2;0.0571428571428571;3;1;36;1;2;1;0;0.0305639299780364;0;1177.859;0.093;0.226149617877579;0;0;3;0.439024390243902;12.625;0;0;0
471;dibstudent06--2016-09-25--21-45.log-36;2;0.0714285714285714;2;1;2;0.0571428571428571;3;1;37;1;2;1;0;0.0310773422656894;0;1190.578;0.094;0.193742332910817;0;0;3;0.451219512195122;11.5;0;0;0
472;dibstudent06--2016-09-25--21-45.log-37;2;0.0714285714285714;2;1;2;0.0571428571428571;3;1;38;1;2;1;0;0.0314972899897468;0;1206.453;4.375;0.229144542642672;6;0;3;0.463414634146341;6.484;0;0;0
473;dibstudent06--2016-09-25--21-45.log-38;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;39;2;2;1;0;0.0321529358515952;1;1212.953;0.016;0.229144542642672;5;1;3;0.475609756097561;1.813;1;0;0
474;dibstudent06--2016-09-25--21-45.log-39;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;40;2;2;1;0;0.0329277458241444;1;1214.781;0.015;0.229144542642672;4;1;3;0.48780487804878;2.844;1;0;0
475;dibstudent06--2016-09-25--21-45.log-4;11;0.0428571428571429;2;0;2;0;1;0;5;0;0;1;0.000303666077738516;0.057050923654454;0;87.641;0.063;2.22044604925031E-16;0;0;1;0.0609756097560976;10.203;0;0;0
476;dibstudent06--2016-09-25--21-45.log-40;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;41;2;2;1;0;0.0336721075864901;1;1217.625;0;0.229144542642672;3;1;3;0.5;2;1;0;0
477;dibstudent06--2016-09-25--21-45.log-41;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;42;2;2;1;0;0.0344363628313578;1;1219.641;0.016;0.229144542642672;2;1;3;0.51219512195122;3.609;1;0;0
478;dibstudent06--2016-09-25--21-45.log-42;2;0.0714285714285714;0;1;0;0.0571428571428571;3;1;43;2;2;1;0;0.035152258328224;1;1223.25;0;0.229144542642672;1;1;3;0.524390243902439;4.406;1;0;0
479;dibstudent06--2016-09-25--21-45.log-43;34;0.0714285714285714;1;0;1;0.0142857142857143;3;1;44;1;1;1;0;0.0358392868633538;1;1227.703;0.047;0.14337686228142;0;0.0588235294117647;3;0.536585365853659;56.406;0;0;0
480;dibstudent06--2016-09-25--21-45.log-44;34;0.0714285714285714;2;1;2;0.0142857142857143;3;0;45;1;1;1;0.000850297604161457;0.0350356507210337;0;1284.406;0.297;0.00914520912723216;1;0;3;0.548780487804878;57.766;0;0;0
481;dibstudent06--2016-09-25--21-45.log-45;17;0.0571428571428571;1;1;1;0.0142857142857143;2;1;46;1;1;1;0;0.0342724225461877;0;1342.187;0.015;0.0060286341731749;0;0;2;0.560975609756098;19.235;0;0;1
482;dibstudent06--2016-09-25--21-45.log-46;102;0.0571428571428571;9;0;9;0.142857142857143;2;1;47;1;10;1;0;0.0345223466087671;1;1361.437;0.015;0.0395816611392981;2;0.166666666666667;2;0.573170731707317;40.313;0;1;1
483;dibstudent06--2016-09-25--21-45.log-47;102;0.0571428571428571;0;0;0;0.142857142857143;2;1;48;10;10;1;0;0.0342425197928898;1;1401.766;0.016;0.0395816611392981;1;1;2;0.585365853658537;15.625;1;0;1
484;dibstudent06--2016-09-25--21-45.log-48;102;0.0571428571428571;0;0;0;0.142857142857143;2;1;49;10;10;1;0;0.0345698034883048;1;1417.422;0.031;0.0395816611392981;0;1;2;0.597560975609756;17.797;1;0;1
485;dibstudent06--2016-09-25--21-45.log-49;34;0.0571428571428571;8;1;8;0.0285714285714286;2;1;50;2;2;1;0;0.034837136387389;0.333333333333333;1435.25;0.031;0.0317607775986311;1;1;2;0.609756097560976;14.594;0;0;1
486;dibstudent06--2016-09-25--21-45.log-5;11;0.0428571428571429;2;0;2;0;1;0;6;0;0;1;0.000303573892645232;0.061283271709599;0;97.906;0.062;0.00714106129956527;0;0;1;0.0731707317073171;22.969;0;0;0
487;dibstudent06--2016-09-25--21-45.log-50;68;0.0571428571428571;1;0;1;0.0285714285714286;2;1;51;2;2;2;0;0.0351701337982227;1;1450.094;0.25;0.139513015137639;0;0.5;2;0.621951219512195;107.578;0;0;0
488;dibstudent06--2016-09-25--21-45.log-51;5;0.0714285714285714;9;0;9;0.0428571428571429;2;0;52;0;1;1;0.000125028131329549;0.0333811368331315;0;1557.766;0.094;0.528612151792528;0;0;1;0.634146341463415;29.39;0;0;0
489;dibstudent06--2016-09-25--21-45.log-52;3;0.0285714285714286;6;1;6;0;1;0;53;0;0;1;0.0000750112516877532;0.0333910852102693;0;1587.25;0.094;0.610104192053308;1;0;1;0.646341463414634;12.812;0;0;0
490;dibstudent06--2016-09-25--21-45.log-53;5;0.0285714285714286;1;0;1;0;1;1;54;0;0;2;0.00005000500050005;0.0337473634872276;1;1600.125;0.063;0.707295859593436;0;0.6;1;0.658536585365854;26.531;0;0;0
491;dibstudent06--2016-09-25--21-45.log-54;5;0.0285714285714286;3;0;3;0;1;0;55;0;0;1;0.000124996875078123;0.0338107202113723;0;1626.703;0.047;0.00632021206327582;0;0;1;0.670731707317073;11.234;0;0;0
